	0	1	2	3	4
5121	0.36	0.0	0.02	0.46	0.16
5122	0.36	0.0	0.02	0.44	0.18
5123	0.36	0.0	0.02	0.42	0.2
5124	0.36	0.0	0.0	0.5	0.14
5125	0.36	0.0	0.0	0.48	0.16
5126	0.36	0.0	0.0	0.46	0.18
5127	0.36	0.0	0.0	0.44	0.2
5128	0.34	0.2	0.2	0.16	0.1
5129	0.34	0.2	0.2	0.14	0.12
5130	0.34	0.2	0.2	0.12	0.14
5131	0.34	0.2	0.2	0.1	0.16
5132	0.34	0.2	0.18	0.18	0.1
5133	0.34	0.2	0.18	0.16	0.12
5134	0.34	0.2	0.18	0.14	0.14
5135	0.34	0.2	0.18	0.12	0.16
5136	0.34	0.2	0.18	0.1	0.18
5137	0.34	0.2	0.16	0.2	0.1
5138	0.34	0.2	0.16	0.18	0.12
5139	0.34	0.2	0.16	0.16	0.14
5140	0.34	0.2	0.16	0.14	0.16
5141	0.34	0.2	0.16	0.12	0.18
5142	0.34	0.2	0.16	0.1	0.2
5143	0.34	0.2	0.14	0.22	0.1
5144	0.34	0.2	0.14	0.2	0.12
5145	0.34	0.2	0.14	0.18	0.14
5146	0.34	0.2	0.14	0.16	0.16
5147	0.34	0.2	0.14	0.14	0.18
5148	0.34	0.2	0.14	0.12	0.2
5149	0.34	0.2	0.12	0.24	0.1
5150	0.34	0.2	0.12	0.22	0.12
5151	0.34	0.2	0.12	0.2	0.14
5152	0.34	0.2	0.12	0.18	0.16
5153	0.34	0.2	0.12	0.16	0.18
5154	0.34	0.2	0.12	0.14	0.2
5155	0.34	0.2	0.1	0.26	0.1
5156	0.34	0.2	0.1	0.24	0.12
5157	0.34	0.2	0.1	0.22	0.14
5158	0.34	0.2	0.1	0.2	0.16
5159	0.34	0.2	0.1	0.18	0.18
5160	0.34	0.2	0.1	0.16	0.2
5161	0.34	0.2	0.08	0.28	0.1
5162	0.34	0.2	0.08	0.26	0.12
5163	0.34	0.2	0.08	0.24	0.14
5164	0.34	0.2	0.08	0.22	0.16
5165	0.34	0.2	0.08	0.2	0.18
5166	0.34	0.2	0.08	0.18	0.2
5167	0.34	0.2	0.06	0.3	0.1
5168	0.34	0.2	0.06	0.28	0.12
5169	0.34	0.2	0.06	0.26	0.14
5170	0.34	0.2	0.06	0.24	0.16
5171	0.34	0.2	0.06	0.22	0.18
5172	0.34	0.2	0.06	0.2	0.2
5173	0.34	0.2	0.04	0.32	0.1
5174	0.34	0.2	0.04	0.3	0.12
5175	0.34	0.2	0.04	0.28	0.14
5176	0.34	0.2	0.04	0.26	0.16
5177	0.34	0.2	0.04	0.24	0.18
5178	0.34	0.2	0.04	0.22	0.2
5179	0.34	0.2	0.02	0.34	0.1
5180	0.34	0.2	0.02	0.32	0.12
5181	0.34	0.2	0.02	0.3	0.14
5182	0.34	0.2	0.02	0.28	0.16
5183	0.34	0.2	0.02	0.26	0.18
5184	0.34	0.2	0.02	0.24	0.2
5185	0.34	0.2	0.0	0.36	0.1
5186	0.34	0.2	0.0	0.34	0.12
5187	0.34	0.2	0.0	0.32	0.14
5188	0.34	0.2	0.0	0.3	0.16
5189	0.34	0.2	0.0	0.28	0.18
5190	0.34	0.2	0.0	0.26	0.2
5191	0.34	0.18	0.2	0.18	0.1
5192	0.34	0.18	0.2	0.16	0.12
5193	0.34	0.18	0.2	0.14	0.14
5194	0.34	0.18	0.2	0.12	0.16
5195	0.34	0.18	0.2	0.1	0.18
5196	0.34	0.18	0.18	0.2	0.1
5197	0.34	0.18	0.18	0.18	0.12
5198	0.34	0.18	0.18	0.16	0.14
5199	0.34	0.18	0.18	0.14	0.16
5200	0.34	0.18	0.18	0.12	0.18
5201	0.34	0.18	0.18	0.1	0.2
5202	0.34	0.18	0.16	0.22	0.1
5203	0.34	0.18	0.16	0.2	0.12
5204	0.34	0.18	0.16	0.18	0.14
5205	0.34	0.18	0.16	0.16	0.16
5206	0.34	0.18	0.16	0.14	0.18
5207	0.34	0.18	0.16	0.12	0.2
5208	0.34	0.18	0.14	0.24	0.1
5209	0.34	0.18	0.14	0.22	0.12
5210	0.34	0.18	0.14	0.2	0.14
5211	0.34	0.18	0.14	0.18	0.16
5212	0.34	0.18	0.14	0.16	0.18
5213	0.34	0.18	0.14	0.14	0.2
5214	0.34	0.18	0.12	0.26	0.1
5215	0.34	0.18	0.12	0.24	0.12
5216	0.34	0.18	0.12	0.22	0.14
5217	0.34	0.18	0.12	0.2	0.16
5218	0.34	0.18	0.12	0.18	0.18
5219	0.34	0.18	0.12	0.16	0.2
5220	0.34	0.18	0.1	0.28	0.1
5221	0.34	0.18	0.1	0.26	0.12
5222	0.34	0.18	0.1	0.24	0.14
5223	0.34	0.18	0.1	0.22	0.16
5224	0.34	0.18	0.1	0.2	0.18
5225	0.34	0.18	0.1	0.18	0.2
5226	0.34	0.18	0.08	0.3	0.1
5227	0.34	0.18	0.08	0.28	0.12
5228	0.34	0.18	0.08	0.26	0.14
5229	0.34	0.18	0.08	0.24	0.16
5230	0.34	0.18	0.08	0.22	0.18
5231	0.34	0.18	0.08	0.2	0.2
5232	0.34	0.18	0.06	0.32	0.1
5233	0.34	0.18	0.06	0.3	0.12
5234	0.34	0.18	0.06	0.28	0.14
5235	0.34	0.18	0.06	0.26	0.16
5236	0.34	0.18	0.06	0.24	0.18
5237	0.34	0.18	0.06	0.22	0.2
5238	0.34	0.18	0.04	0.34	0.1
5239	0.34	0.18	0.04	0.32	0.12
5240	0.34	0.18	0.04	0.3	0.14
5241	0.34	0.18	0.04	0.28	0.16
5242	0.34	0.18	0.04	0.26	0.18
5243	0.34	0.18	0.04	0.24	0.2
5244	0.34	0.18	0.02	0.36	0.1
5245	0.34	0.18	0.02	0.34	0.12
5246	0.34	0.18	0.02	0.32	0.14
5247	0.34	0.18	0.02	0.3	0.16
5248	0.34	0.18	0.02	0.28	0.18
5249	0.34	0.18	0.02	0.26	0.2
5250	0.34	0.18	0.0	0.38	0.1
5251	0.34	0.18	0.0	0.36	0.12
5252	0.34	0.18	0.0	0.34	0.14
5253	0.34	0.18	0.0	0.32	0.16
5254	0.34	0.18	0.0	0.3	0.18
5255	0.34	0.18	0.0	0.28	0.2
5256	0.34	0.16	0.2	0.2	0.1
5257	0.34	0.16	0.2	0.18	0.12
5258	0.34	0.16	0.2	0.16	0.14
5259	0.34	0.16	0.2	0.14	0.16
5260	0.34	0.16	0.2	0.12	0.18
5261	0.34	0.16	0.2	0.1	0.2
5262	0.34	0.16	0.18	0.22	0.1
5263	0.34	0.16	0.18	0.2	0.12
5264	0.34	0.16	0.18	0.18	0.14
5265	0.34	0.16	0.18	0.16	0.16
5266	0.34	0.16	0.18	0.14	0.18
5267	0.34	0.16	0.18	0.12	0.2
5268	0.34	0.16	0.16	0.24	0.1
5269	0.34	0.16	0.16	0.22	0.12
5270	0.34	0.16	0.16	0.2	0.14
5271	0.34	0.16	0.16	0.18	0.16
5272	0.34	0.16	0.16	0.16	0.18
5273	0.34	0.16	0.16	0.14	0.2
5274	0.34	0.16	0.14	0.26	0.1
5275	0.34	0.16	0.14	0.24	0.12
5276	0.34	0.16	0.14	0.22	0.14
5277	0.34	0.16	0.14	0.2	0.16
5278	0.34	0.16	0.14	0.18	0.18
5279	0.34	0.16	0.14	0.16	0.2
5280	0.34	0.16	0.12	0.28	0.1
5281	0.34	0.16	0.12	0.26	0.12
5282	0.34	0.16	0.12	0.24	0.14
5283	0.34	0.16	0.12	0.22	0.16
5284	0.34	0.16	0.12	0.2	0.18
5285	0.34	0.16	0.12	0.18	0.2
5286	0.34	0.16	0.1	0.3	0.1
5287	0.34	0.16	0.1	0.28	0.12
5288	0.34	0.16	0.1	0.26	0.14
5289	0.34	0.16	0.1	0.24	0.16
5290	0.34	0.16	0.1	0.22	0.18
5291	0.34	0.16	0.1	0.2	0.2
5292	0.34	0.16	0.08	0.32	0.1
5293	0.34	0.16	0.08	0.3	0.12
5294	0.34	0.16	0.08	0.28	0.14
5295	0.34	0.16	0.08	0.26	0.16
5296	0.34	0.16	0.08	0.24	0.18
5297	0.34	0.16	0.08	0.22	0.2
5298	0.34	0.16	0.06	0.34	0.1
5299	0.34	0.16	0.06	0.32	0.12
5300	0.34	0.16	0.06	0.3	0.14
5301	0.34	0.16	0.06	0.28	0.16
5302	0.34	0.16	0.06	0.26	0.18
5303	0.34	0.16	0.06	0.24	0.2
5304	0.34	0.16	0.04	0.36	0.1
5305	0.34	0.16	0.04	0.34	0.12
5306	0.34	0.16	0.04	0.32	0.14
5307	0.34	0.16	0.04	0.3	0.16
5308	0.34	0.16	0.04	0.28	0.18
5309	0.34	0.16	0.04	0.26	0.2
5310	0.34	0.16	0.02	0.38	0.1
5311	0.34	0.16	0.02	0.36	0.12
5312	0.34	0.16	0.02	0.34	0.14
5313	0.34	0.16	0.02	0.32	0.16
5314	0.34	0.16	0.02	0.3	0.18
5315	0.34	0.16	0.02	0.28	0.2
5316	0.34	0.16	0.0	0.4	0.1
5317	0.34	0.16	0.0	0.38	0.12
5318	0.34	0.16	0.0	0.36	0.14
5319	0.34	0.16	0.0	0.34	0.16
5320	0.34	0.16	0.0	0.32	0.18
5321	0.34	0.16	0.0	0.3	0.2
5322	0.34	0.14	0.2	0.22	0.1
5323	0.34	0.14	0.2	0.2	0.12
5324	0.34	0.14	0.2	0.18	0.14
5325	0.34	0.14	0.2	0.16	0.16
5326	0.34	0.14	0.2	0.14	0.18
5327	0.34	0.14	0.2	0.12	0.2
5328	0.34	0.14	0.18	0.24	0.1
5329	0.34	0.14	0.18	0.22	0.12
5330	0.34	0.14	0.18	0.2	0.14
5331	0.34	0.14	0.18	0.18	0.16
5332	0.34	0.14	0.18	0.16	0.18
5333	0.34	0.14	0.18	0.14	0.2
5334	0.34	0.14	0.16	0.26	0.1
5335	0.34	0.14	0.16	0.24	0.12
5336	0.34	0.14	0.16	0.22	0.14
5337	0.34	0.14	0.16	0.2	0.16
5338	0.34	0.14	0.16	0.18	0.18
5339	0.34	0.14	0.16	0.16	0.2
5340	0.34	0.14	0.14	0.28	0.1
5341	0.34	0.14	0.14	0.26	0.12
5342	0.34	0.14	0.14	0.24	0.14
5343	0.34	0.14	0.14	0.22	0.16
5344	0.34	0.14	0.14	0.2	0.18
5345	0.34	0.14	0.14	0.18	0.2
5346	0.34	0.14	0.12	0.3	0.1
5347	0.34	0.14	0.12	0.28	0.12
5348	0.34	0.14	0.12	0.26	0.14
5349	0.34	0.14	0.12	0.24	0.16
5350	0.34	0.14	0.12	0.22	0.18
5351	0.34	0.14	0.12	0.2	0.2
5352	0.34	0.14	0.1	0.32	0.1
5353	0.34	0.14	0.1	0.3	0.12
5354	0.34	0.14	0.1	0.28	0.14
5355	0.34	0.14	0.1	0.26	0.16
5356	0.34	0.14	0.1	0.24	0.18
5357	0.34	0.14	0.1	0.22	0.2
5358	0.34	0.14	0.08	0.34	0.1
5359	0.34	0.14	0.08	0.32	0.12
5360	0.34	0.14	0.08	0.3	0.14
5361	0.34	0.14	0.08	0.28	0.16
5362	0.34	0.14	0.08	0.26	0.18
5363	0.34	0.14	0.08	0.24	0.2
5364	0.34	0.14	0.06	0.36	0.1
5365	0.34	0.14	0.06	0.34	0.12
5366	0.34	0.14	0.06	0.32	0.14
5367	0.34	0.14	0.06	0.3	0.16
5368	0.34	0.14	0.06	0.28	0.18
5369	0.34	0.14	0.06	0.26	0.2
5370	0.34	0.14	0.04	0.38	0.1
5371	0.34	0.14	0.04	0.36	0.12
5372	0.34	0.14	0.04	0.34	0.14
5373	0.34	0.14	0.04	0.32	0.16
5374	0.34	0.14	0.04	0.3	0.18
5375	0.34	0.14	0.04	0.28	0.2
5376	0.34	0.14	0.02	0.4	0.1
5377	0.34	0.14	0.02	0.38	0.12
5378	0.34	0.14	0.02	0.36	0.14
5379	0.34	0.14	0.02	0.34	0.16
5380	0.34	0.14	0.02	0.32	0.18
5381	0.34	0.14	0.02	0.3	0.2
5382	0.34	0.14	0.0	0.42	0.1
5383	0.34	0.14	0.0	0.4	0.12
5384	0.34	0.14	0.0	0.38	0.14
5385	0.34	0.14	0.0	0.36	0.16
5386	0.34	0.14	0.0	0.34	0.18
5387	0.34	0.14	0.0	0.32	0.2
5388	0.34	0.12	0.2	0.24	0.1
5389	0.34	0.12	0.2	0.22	0.12
5390	0.34	0.12	0.2	0.2	0.14
5391	0.34	0.12	0.2	0.18	0.16
5392	0.34	0.12	0.2	0.16	0.18
5393	0.34	0.12	0.2	0.14	0.2
5394	0.34	0.12	0.18	0.26	0.1
5395	0.34	0.12	0.18	0.24	0.12
5396	0.34	0.12	0.18	0.22	0.14
5397	0.34	0.12	0.18	0.2	0.16
5398	0.34	0.12	0.18	0.18	0.18
5399	0.34	0.12	0.18	0.16	0.2
5400	0.34	0.12	0.16	0.28	0.1
5401	0.34	0.12	0.16	0.26	0.12
5402	0.34	0.12	0.16	0.24	0.14
5403	0.34	0.12	0.16	0.22	0.16
5404	0.34	0.12	0.16	0.2	0.18
5405	0.34	0.12	0.16	0.18	0.2
5406	0.34	0.12	0.14	0.3	0.1
5407	0.34	0.12	0.14	0.28	0.12
5408	0.34	0.12	0.14	0.26	0.14
5409	0.34	0.12	0.14	0.24	0.16
5410	0.34	0.12	0.14	0.22	0.18
5411	0.34	0.12	0.14	0.2	0.2
5412	0.34	0.12	0.12	0.32	0.1
5413	0.34	0.12	0.12	0.3	0.12
5414	0.34	0.12	0.12	0.28	0.14
5415	0.34	0.12	0.12	0.26	0.16
5416	0.34	0.12	0.12	0.24	0.18
5417	0.34	0.12	0.12	0.22	0.2
5418	0.34	0.12	0.1	0.34	0.1
5419	0.34	0.12	0.1	0.32	0.12
5420	0.34	0.12	0.1	0.3	0.14
5421	0.34	0.12	0.1	0.28	0.16
5422	0.34	0.12	0.1	0.26	0.18
5423	0.34	0.12	0.1	0.24	0.2
5424	0.34	0.12	0.08	0.36	0.1
5425	0.34	0.12	0.08	0.34	0.12
5426	0.34	0.12	0.08	0.32	0.14
5427	0.34	0.12	0.08	0.3	0.16
5428	0.34	0.12	0.08	0.28	0.18
5429	0.34	0.12	0.08	0.26	0.2
5430	0.34	0.12	0.06	0.38	0.1
5431	0.34	0.12	0.06	0.36	0.12
5432	0.34	0.12	0.06	0.34	0.14
5433	0.34	0.12	0.06	0.32	0.16
5434	0.34	0.12	0.06	0.3	0.18
5435	0.34	0.12	0.06	0.28	0.2
5436	0.34	0.12	0.04	0.4	0.1
5437	0.34	0.12	0.04	0.38	0.12
5438	0.34	0.12	0.04	0.36	0.14
5439	0.34	0.12	0.04	0.34	0.16
5440	0.34	0.12	0.04	0.32	0.18
5441	0.34	0.12	0.04	0.3	0.2
5442	0.34	0.12	0.02	0.42	0.1
5443	0.34	0.12	0.02	0.4	0.12
5444	0.34	0.12	0.02	0.38	0.14
5445	0.34	0.12	0.02	0.36	0.16
5446	0.34	0.12	0.02	0.34	0.18
5447	0.34	0.12	0.02	0.32	0.2
5448	0.34	0.12	0.0	0.44	0.1
5449	0.34	0.12	0.0	0.42	0.12
5450	0.34	0.12	0.0	0.4	0.14
5451	0.34	0.12	0.0	0.38	0.16
5452	0.34	0.12	0.0	0.36	0.18
5453	0.34	0.12	0.0	0.34	0.2
5454	0.34	0.1	0.2	0.26	0.1
5455	0.34	0.1	0.2	0.24	0.12
5456	0.34	0.1	0.2	0.22	0.14
5457	0.34	0.1	0.2	0.2	0.16
5458	0.34	0.1	0.2	0.18	0.18
5459	0.34	0.1	0.2	0.16	0.2
5460	0.34	0.1	0.18	0.28	0.1
5461	0.34	0.1	0.18	0.26	0.12
5462	0.34	0.1	0.18	0.24	0.14
5463	0.34	0.1	0.18	0.22	0.16
5464	0.34	0.1	0.18	0.2	0.18
5465	0.34	0.1	0.18	0.18	0.2
5466	0.34	0.1	0.16	0.3	0.1
5467	0.34	0.1	0.16	0.28	0.12
5468	0.34	0.1	0.16	0.26	0.14
5469	0.34	0.1	0.16	0.24	0.16
5470	0.34	0.1	0.16	0.22	0.18
5471	0.34	0.1	0.16	0.2	0.2
5472	0.34	0.1	0.14	0.32	0.1
5473	0.34	0.1	0.14	0.3	0.12
5474	0.34	0.1	0.14	0.28	0.14
5475	0.34	0.1	0.14	0.26	0.16
5476	0.34	0.1	0.14	0.24	0.18
5477	0.34	0.1	0.14	0.22	0.2
5478	0.34	0.1	0.12	0.34	0.1
5479	0.34	0.1	0.12	0.32	0.12
5480	0.34	0.1	0.12	0.3	0.14
5481	0.34	0.1	0.12	0.28	0.16
5482	0.34	0.1	0.12	0.26	0.18
5483	0.34	0.1	0.12	0.24	0.2
5484	0.34	0.1	0.1	0.36	0.1
5485	0.34	0.1	0.1	0.34	0.12
5486	0.34	0.1	0.1	0.32	0.14
5487	0.34	0.1	0.1	0.3	0.16
5488	0.34	0.1	0.1	0.28	0.18
5489	0.34	0.1	0.1	0.26	0.2
5490	0.34	0.1	0.08	0.38	0.1
5491	0.34	0.1	0.08	0.36	0.12
5492	0.34	0.1	0.08	0.34	0.14
5493	0.34	0.1	0.08	0.32	0.16
5494	0.34	0.1	0.08	0.3	0.18
5495	0.34	0.1	0.08	0.28	0.2
5496	0.34	0.1	0.06	0.4	0.1
5497	0.34	0.1	0.06	0.38	0.12
5498	0.34	0.1	0.06	0.36	0.14
5499	0.34	0.1	0.06	0.34	0.16
5500	0.34	0.1	0.06	0.32	0.18
5501	0.34	0.1	0.06	0.3	0.2
5502	0.34	0.1	0.04	0.42	0.1
5503	0.34	0.1	0.04	0.4	0.12
5504	0.34	0.1	0.04	0.38	0.14
5505	0.34	0.1	0.04	0.36	0.16
5506	0.34	0.1	0.04	0.34	0.18
5507	0.34	0.1	0.04	0.32	0.2
5508	0.34	0.1	0.02	0.44	0.1
5509	0.34	0.1	0.02	0.42	0.12
5510	0.34	0.1	0.02	0.4	0.14
5511	0.34	0.1	0.02	0.38	0.16
5512	0.34	0.1	0.02	0.36	0.18
5513	0.34	0.1	0.02	0.34	0.2
5514	0.34	0.1	0.0	0.46	0.1
5515	0.34	0.1	0.0	0.44	0.12
5516	0.34	0.1	0.0	0.42	0.14
5517	0.34	0.1	0.0	0.4	0.16
5518	0.34	0.1	0.0	0.38	0.18
5519	0.34	0.1	0.0	0.36	0.2
5520	0.34	0.08	0.2	0.28	0.1
5521	0.34	0.08	0.2	0.26	0.12
5522	0.34	0.08	0.2	0.24	0.14
5523	0.34	0.08	0.2	0.22	0.16
5524	0.34	0.08	0.2	0.2	0.18
5525	0.34	0.08	0.2	0.18	0.2
5526	0.34	0.08	0.18	0.3	0.1
5527	0.34	0.08	0.18	0.28	0.12
5528	0.34	0.08	0.18	0.26	0.14
5529	0.34	0.08	0.18	0.24	0.16
5530	0.34	0.08	0.18	0.22	0.18
5531	0.34	0.08	0.18	0.2	0.2
5532	0.34	0.08	0.16	0.32	0.1
5533	0.34	0.08	0.16	0.3	0.12
5534	0.34	0.08	0.16	0.28	0.14
5535	0.34	0.08	0.16	0.26	0.16
5536	0.34	0.08	0.16	0.24	0.18
5537	0.34	0.08	0.16	0.22	0.2
5538	0.34	0.08	0.14	0.34	0.1
5539	0.34	0.08	0.14	0.32	0.12
5540	0.34	0.08	0.14	0.3	0.14
5541	0.34	0.08	0.14	0.28	0.16
5542	0.34	0.08	0.14	0.26	0.18
5543	0.34	0.08	0.14	0.24	0.2
5544	0.34	0.08	0.12	0.36	0.1
5545	0.34	0.08	0.12	0.34	0.12
5546	0.34	0.08	0.12	0.32	0.14
5547	0.34	0.08	0.12	0.3	0.16
5548	0.34	0.08	0.12	0.28	0.18
5549	0.34	0.08	0.12	0.26	0.2
5550	0.34	0.08	0.1	0.38	0.1
5551	0.34	0.08	0.1	0.36	0.12
5552	0.34	0.08	0.1	0.34	0.14
5553	0.34	0.08	0.1	0.32	0.16
5554	0.34	0.08	0.1	0.3	0.18
5555	0.34	0.08	0.1	0.28	0.2
5556	0.34	0.08	0.08	0.4	0.1
5557	0.34	0.08	0.08	0.38	0.12
5558	0.34	0.08	0.08	0.36	0.14
5559	0.34	0.08	0.08	0.34	0.16
5560	0.34	0.08	0.08	0.32	0.18
5561	0.34	0.08	0.08	0.3	0.2
5562	0.34	0.08	0.06	0.42	0.1
5563	0.34	0.08	0.06	0.4	0.12
5564	0.34	0.08	0.06	0.38	0.14
5565	0.34	0.08	0.06	0.36	0.16
5566	0.34	0.08	0.06	0.34	0.18
5567	0.34	0.08	0.06	0.32	0.2
5568	0.34	0.08	0.04	0.44	0.1
5569	0.34	0.08	0.04	0.42	0.12
5570	0.34	0.08	0.04	0.4	0.14
5571	0.34	0.08	0.04	0.38	0.16
5572	0.34	0.08	0.04	0.36	0.18
5573	0.34	0.08	0.04	0.34	0.2
5574	0.34	0.08	0.02	0.46	0.1
5575	0.34	0.08	0.02	0.44	0.12
5576	0.34	0.08	0.02	0.42	0.14
5577	0.34	0.08	0.02	0.4	0.16
5578	0.34	0.08	0.02	0.38	0.18
5579	0.34	0.08	0.02	0.36	0.2
5580	0.34	0.08	0.0	0.48	0.1
5581	0.34	0.08	0.0	0.46	0.12
5582	0.34	0.08	0.0	0.44	0.14
5583	0.34	0.08	0.0	0.42	0.16
5584	0.34	0.08	0.0	0.4	0.18
5585	0.34	0.08	0.0	0.38	0.2
5586	0.34	0.06	0.2	0.3	0.1
5587	0.34	0.06	0.2	0.28	0.12
5588	0.34	0.06	0.2	0.26	0.14
5589	0.34	0.06	0.2	0.24	0.16
5590	0.34	0.06	0.2	0.22	0.18
5591	0.34	0.06	0.2	0.2	0.2
5592	0.34	0.06	0.18	0.32	0.1
5593	0.34	0.06	0.18	0.3	0.12
5594	0.34	0.06	0.18	0.28	0.14
5595	0.34	0.06	0.18	0.26	0.16
5596	0.34	0.06	0.18	0.24	0.18
5597	0.34	0.06	0.18	0.22	0.2
5598	0.34	0.06	0.16	0.34	0.1
5599	0.34	0.06	0.16	0.32	0.12
5600	0.34	0.06	0.16	0.3	0.14
5601	0.34	0.06	0.16	0.28	0.16
5602	0.34	0.06	0.16	0.26	0.18
5603	0.34	0.06	0.16	0.24	0.2
5604	0.34	0.06	0.14	0.36	0.1
5605	0.34	0.06	0.14	0.34	0.12
5606	0.34	0.06	0.14	0.32	0.14
5607	0.34	0.06	0.14	0.3	0.16
5608	0.34	0.06	0.14	0.28	0.18
5609	0.34	0.06	0.14	0.26	0.2
5610	0.34	0.06	0.12	0.38	0.1
5611	0.34	0.06	0.12	0.36	0.12
5612	0.34	0.06	0.12	0.34	0.14
5613	0.34	0.06	0.12	0.32	0.16
5614	0.34	0.06	0.12	0.3	0.18
5615	0.34	0.06	0.12	0.28	0.2
5616	0.34	0.06	0.1	0.4	0.1
5617	0.34	0.06	0.1	0.38	0.12
5618	0.34	0.06	0.1	0.36	0.14
5619	0.34	0.06	0.1	0.34	0.16
5620	0.34	0.06	0.1	0.32	0.18
5621	0.34	0.06	0.1	0.3	0.2
5622	0.34	0.06	0.08	0.42	0.1
5623	0.34	0.06	0.08	0.4	0.12
5624	0.34	0.06	0.08	0.38	0.14
5625	0.34	0.06	0.08	0.36	0.16
5626	0.34	0.06	0.08	0.34	0.18
5627	0.34	0.06	0.08	0.32	0.2
5628	0.34	0.06	0.06	0.44	0.1
5629	0.34	0.06	0.06	0.42	0.12
5630	0.34	0.06	0.06	0.4	0.14
5631	0.34	0.06	0.06	0.38	0.16
5632	0.34	0.06	0.06	0.36	0.18
5633	0.34	0.06	0.06	0.34	0.2
5634	0.34	0.06	0.04	0.46	0.1
5635	0.34	0.06	0.04	0.44	0.12
5636	0.34	0.06	0.04	0.42	0.14
5637	0.34	0.06	0.04	0.4	0.16
5638	0.34	0.06	0.04	0.38	0.18
5639	0.34	0.06	0.04	0.36	0.2
5640	0.34	0.06	0.02	0.48	0.1
5641	0.34	0.06	0.02	0.46	0.12
5642	0.34	0.06	0.02	0.44	0.14
5643	0.34	0.06	0.02	0.42	0.16
5644	0.34	0.06	0.02	0.4	0.18
5645	0.34	0.06	0.02	0.38	0.2
5646	0.34	0.06	0.0	0.5	0.1
5647	0.34	0.06	0.0	0.48	0.12
5648	0.34	0.06	0.0	0.46	0.14
5649	0.34	0.06	0.0	0.44	0.16
5650	0.34	0.06	0.0	0.42	0.18
5651	0.34	0.06	0.0	0.4	0.2
5652	0.34	0.04	0.2	0.32	0.1
5653	0.34	0.04	0.2	0.3	0.12
5654	0.34	0.04	0.2	0.28	0.14
5655	0.34	0.04	0.2	0.26	0.16
5656	0.34	0.04	0.2	0.24	0.18
5657	0.34	0.04	0.2	0.22	0.2
5658	0.34	0.04	0.18	0.34	0.1
5659	0.34	0.04	0.18	0.32	0.12
5660	0.34	0.04	0.18	0.3	0.14
5661	0.34	0.04	0.18	0.28	0.16
5662	0.34	0.04	0.18	0.26	0.18
5663	0.34	0.04	0.18	0.24	0.2
5664	0.34	0.04	0.16	0.36	0.1
5665	0.34	0.04	0.16	0.34	0.12
5666	0.34	0.04	0.16	0.32	0.14
5667	0.34	0.04	0.16	0.3	0.16
5668	0.34	0.04	0.16	0.28	0.18
5669	0.34	0.04	0.16	0.26	0.2
5670	0.34	0.04	0.14	0.38	0.1
5671	0.34	0.04	0.14	0.36	0.12
5672	0.34	0.04	0.14	0.34	0.14
5673	0.34	0.04	0.14	0.32	0.16
5674	0.34	0.04	0.14	0.3	0.18
5675	0.34	0.04	0.14	0.28	0.2
5676	0.34	0.04	0.12	0.4	0.1
5677	0.34	0.04	0.12	0.38	0.12
5678	0.34	0.04	0.12	0.36	0.14
5679	0.34	0.04	0.12	0.34	0.16
5680	0.34	0.04	0.12	0.32	0.18
5681	0.34	0.04	0.12	0.3	0.2
5682	0.34	0.04	0.1	0.42	0.1
5683	0.34	0.04	0.1	0.4	0.12
5684	0.34	0.04	0.1	0.38	0.14
5685	0.34	0.04	0.1	0.36	0.16
5686	0.34	0.04	0.1	0.34	0.18
5687	0.34	0.04	0.1	0.32	0.2
5688	0.34	0.04	0.08	0.44	0.1
5689	0.34	0.04	0.08	0.42	0.12
5690	0.34	0.04	0.08	0.4	0.14
5691	0.34	0.04	0.08	0.38	0.16
5692	0.34	0.04	0.08	0.36	0.18
5693	0.34	0.04	0.08	0.34	0.2
5694	0.34	0.04	0.06	0.46	0.1
5695	0.34	0.04	0.06	0.44	0.12
5696	0.34	0.04	0.06	0.42	0.14
5697	0.34	0.04	0.06	0.4	0.16
5698	0.34	0.04	0.06	0.38	0.18
5699	0.34	0.04	0.06	0.36	0.2
5700	0.34	0.04	0.04	0.48	0.1
5701	0.34	0.04	0.04	0.46	0.12
5702	0.34	0.04	0.04	0.44	0.14
5703	0.34	0.04	0.04	0.42	0.16
5704	0.34	0.04	0.04	0.4	0.18
5705	0.34	0.04	0.04	0.38	0.2
5706	0.34	0.04	0.02	0.5	0.1
5707	0.34	0.04	0.02	0.48	0.12
5708	0.34	0.04	0.02	0.46	0.14
5709	0.34	0.04	0.02	0.44	0.16
5710	0.34	0.04	0.02	0.42	0.18
5711	0.34	0.04	0.02	0.4	0.2
5712	0.34	0.04	0.0	0.5	0.12
5713	0.34	0.04	0.0	0.48	0.14
5714	0.34	0.04	0.0	0.46	0.16
5715	0.34	0.04	0.0	0.44	0.18
5716	0.34	0.04	0.0	0.42	0.2
5717	0.34	0.02	0.2	0.34	0.1
5718	0.34	0.02	0.2	0.32	0.12
5719	0.34	0.02	0.2	0.3	0.14
5720	0.34	0.02	0.2	0.28	0.16
5721	0.34	0.02	0.2	0.26	0.18
5722	0.34	0.02	0.2	0.24	0.2
5723	0.34	0.02	0.18	0.36	0.1
5724	0.34	0.02	0.18	0.34	0.12
5725	0.34	0.02	0.18	0.32	0.14
5726	0.34	0.02	0.18	0.3	0.16
5727	0.34	0.02	0.18	0.28	0.18
5728	0.34	0.02	0.18	0.26	0.2
